fecha|pais|operadora|ruta|tipo_aeronave|abordo|pasajeros|tripulantes|bajas|bajas_pasajeros|bajas_tripulacion|bajas_tierra
1956-01-17|Canada|Quebecair|Knob Lake  Oreway|McDonnell Douglas|18|15|3|4|1|3|0
1956-01-18|Slovakia|Ceskoslovenske Aerolinie|Bratislava  Kosice|McDonnell Douglas|26|23|3|22|19|3|0
1956-01-28|France|Air France|Nice  Marseille  Lyon  Paris|McDonnell Douglas|3|0|3|3|0|3|0
1956-02-13|Canada|Maritime Central Airways|Frobisher Bay Baffin Island  Fort Chimo Quebec|Bristol Aeroplane Company|2|0|2|2|0|2|0
1956-02-14|Canada|Spartan Air Services|Frobisher Bay Baffin Island  Fort Chimo Quebec|McDonnell Douglas|3|0|3|2|0|2|0
1956-02-17|other|Military  US Marine Corps|El Toro MAS  Alameda NAS|McDonnell Douglas|40|35|5|40|35|5|0
1956-02-18|Malta|Scottish Airlines|Luqa Stansted|Avro|50|45|5|50|45|5|0
1956-02-20|Egypt|Transport Aerien Intercontinentaux France|Karachi  Bahrain  Cairo  Paris|McDonnell Douglas|64|55|9|52|49|3|0
1956-02-24|Syria|Syrian Airways|Aleppo  Damascus|McDonnell Douglas|19|16|3|19|16|3|0
1956-02-25|Pakistan|Pakistan International Airlines|Gilgit   Islamabad|McDonnell Douglas|3|0|3|3|0|3|0
1956-03-21|India|Indian Airlines|Gaughail  Tezpur|McDonnell Douglas|21|18|3|2|2|0|0
1956-03-28|England|Starways|Liverpool  Glasgow|McDonnell Douglas|3|0|3|1|0|1|0
1956-03-31|India|National Air Operators|Asansol  Bagdogra|McDonnell Douglas|3|0|3|3|0|3|0
1956-03-31|Thailand|Military  Royal Thai Air Force|Korat AFB  Bangkok|McDonnell Douglas|19|17|2|19|17|2|0
1956-04-01|other|Trans World Airlines|Pittsburgh  Newark|Lockheed Martin|36|33|3|22|21|1|0
1956-04-02|other|Northwest Orient Airlines|Seattle  Portland|Boeing|38|32|6|5|4|1|0
1956-04-09|other|Cordova Airlines|Anchorage  Seward|other|6|5|1|6|5|1|0
1956-04-18|Brazil|Panair do Brasil|Belem  Parintins|other|12|7|5|3|1|2|0
1956-04-30|England|Scottish Airlines|Stansted  Luqa  Habbaniya|Avro|54|49|5|2|2|0|0
1956-05-15|Nepal|Indian Airlines|Shimla  Kathmandu|McDonnell Douglas|31|28|3|14|14|0|1
1956-05-15|Canada|Military  Royal Canadian Air Force|Ottawa  Ottawa|other|2|0|2|2|0|2|13
1956-05-24|Guatemala|Aviateca|Guatemala City  La Tinta|McDonnell Douglas|31|28|3|30|27|3|0
1956-06-20|other|Linea Aeropostal Venezolana|New York City  Caracas|Lockheed Martin|74|64|10|74|64|10|0
1956-06-24|Nigeria|British Overseas Airways|Lagos  Kano  Tripoli  London|other|45|38|7|32|29|3|0
1956-06-30|other|United Air Lines  Trans World Airlines|Los Angeles  Chicago  Los Angeles  Kansas City|Lockheed Martin|128|117|11|128|117|11|0
1956-07-09|other|Trans Canada Air Lines|Chicago  Montreal|Vickers|35|31|4|1|1|0|0
1956-07-13|other|Military  US Air Force|McGuire AFB  Harmon AFB|McDonnell Douglas|66|56|10|46|38|8|0
1956-07-15|Ireland|Swissair|Gander  Shannon|Convair|4|0|4|4|0|4|0
1956-07-16|Argentina|Aerolineas Argentinas|Buenos Aires  Rio Cuarto|McDonnell Douglas|18|14|4|18|14|4|0
1956-08-08|other|Union of Burma Airways|Rangoon  Mandalay|McDonnell Douglas|22|18|4|12|9|3|0
1956-08-29|other|Canadian Pacific Air Lines|Vancouver  Cold Bay  Tokyo  Hong Kong|McDonnell Douglas|22|14|8|15|11|4|0
1956-09-09|Jordan|Jordan International Airlines|Amman  Kuwait|other|57|53|4|1|1|0|0
1956-09-09|other|Continental Airlines|Tulsa  Bartlesville|McDonnell Douglas|18|14|4|0|0|0|0
1956-10-02|other|Alaska Airlines|Unalakleet and Nome|other|5|4|1|5|4|1|0
1956-10-10|England|Military  US Navy|RAF Lakenheath  McGuire AFB|McDonnell Douglas|59|50|9|59|50|9|0
1956-10-16|other|Pan American World Airways|Honolulu  San Francisco|Boeing|31|24|7|0|0|0|0
1956-10-19|India|Indian Airlines||McDonnell Douglas|3|0|3|3|0|3|0
1956-10-28|other|Military  Egyptian Air Force|Damascus Cairo|other|16|12|4|16|12|4|0
1956-11-05|England|Britavia|Tripoli  Blackbushe|Handley Page|80|74|6|7|5|2|0
1956-11-07|Norway|Braathens|Trondheim  Oslo|De Havilland|12|10|2|2|1|1|0
1956-11-15|Nicaragua|Aerovias Guest|Tocumen  Guatemala City|McDonnell Douglas|25|20|5|25|20|5|0
1956-11-17|Colombia|Empresa Aviacion del Pacifico|Buenaventura  Cali|McDonnell Douglas|36|33|3|36|33|3|0
1956-11-24|France|Linee Aeree Italiane|Rome  Paris   Shannon  New York City|McDonnell Douglas|35|25|10|34|24|10|8
1956-11-24|Switzerland|Ceskoslovenske Aerolinie|Eglisau  Prague|Ilyushin|23|18|5|23|18|5|0
1956-11-27|Venezuela|Linea Aeropostal Venezolana|New York  Caracas|Lockheed Martin|25|18|7|25|18|7|0
1956-12-08|Colombia|AIDA|Bogota  Medellin  Quibdo|other|16|11|5|14|10|4|0
1956-12-09|Canada|Trans Canada Air Lines|Vancouver  Calgary  Toronto  Montreal|other|62|59|3|62|59|3|0
1956-12-12|France|Air France|Training|Vickers|5|0|5|5|0|5|0
1956-12-22|Germany|JAT Yugoslav Airlines|Wien  Munchen|Convair|30|27|3|3|1|2|0
1956-12-22|Italy|Linee Aeree Italiane|Rome  Milan|McDonnell Douglas|21|17|4|21|17|4|0
1956-12-31|Saudi Arabia|Military  US Air Force|Charleston  Hamilton  Horta  Lisbon  Tripoli  Dhahran|Lockheed Martin|38|31|7|12|12|0|0
1957-01-06|other|American Airlines|Joplin  Owasso|Convair|10|7|3|1|1|0|0
1957-01-11|Argentina|Lineas Aereas del Estado|Buenos Aires  Mar Del Plata  Mendoza|Vickers|33|29|4|17|15|2|1
1957-01-23|Nicaragua|Lanica|San Carlos  Managua|McDonnell Douglas|16|13|3|16|13|3|0
1957-01-29|France|Air France|Tunis  Paris|other|70|60|10|2|1|1|0
1957-01-31|other|Douglas Aircraft|Santa Monica  Santa Monica|McDonnell Douglas|6|0|6|5|0|5|3
1957-02-01|other|Northeast Airlines|New York City  Miami|McDonnell Douglas|101|95|6|21|21|0|0
1957-02-22|South Korea|Military  US Air Force|Kimpo AB  Tokyo Japan|McDonnell Douglas|159|149|10|22|19|3|0
1957-03-02|other|Alaska Airlines|Fairbanks  Seattle|McDonnell Douglas|5|2|3|5|2|3|0
1957-03-04|Japan|Japanese Air Force||other|17|15|2|17|15|2|0
1957-03-05|England|Military Royal Air Force|Drayton  Multa|Blackburn Aircraft|22|17|5|18|15|3|2
1957-03-09|Colombia|AVIANCA|Condoto  Buenaventura  Cali|McDonnell Douglas|15|12|3|15|12|3|0
1957-03-14|England|British European Airways|Amsterdam  Manchester|Vickers|20|15|5|20|15|5|2
1957-03-17|Philippines|Military  Philippine Air Force|Cebu  Manila|McDonnell Douglas|25|22|3|24|21|3|0
1957-03-18|Bolivia|Lloyd Aereo Boliviano|Cochabamba  Oruro|McDonnell Douglas|19|16|3|19|16|3|0
1957-03-22|other|Military  US Air Force|Travis AFB  Tokyo|Boeing|67|57|10|67|57|10|0
1957-04-07|Brazil|Varig|Bage  Porto Alegra|other|40|35|5|40|35|5|0
1957-04-08|Algeria|Air France|El Oued  Biskra  Alger  Marseille  Paris|McDonnell Douglas|34|30|4|34|30|4|0
1957-04-10|Brazil|REAL|Rio de Janerio  Sao Paulo|McDonnell Douglas|30|26|4|26|23|3|0
1957-04-15|Mexico|Transportes Areos Mexicanos|Medrida  Mexico City|other|3|0|3|3|0|3|1
1957-04-17|Jordan|Military Royal Air Force|Aqaba AFB  Habbaniya Iraq|Vickers|24|21|3|24|21|3|0
1957-05-01|England|Eagle Aviation|Blackbushe  Tripoli|Vickers|35|30|5|34|29|5|0
1957-05-05|India|Indian Airlines|Silhcar  Calcutta|McDonnell Douglas|3|0|3|1|0|1|0
1957-05-09|Spain|Aviaco|Santiago de Compostella  Madrid|Bristol Aeroplane Company|37|32|5|37|32|5|0
1957-05-13|other|US Overseas Airways|Broughton Island  Narsarsuaq|McDonnell Douglas|3|0|3|2|0|2|0
1957-05-13|India|Indian Airlines|Training|McDonnell Douglas|2|0|2|2|0|2|3
1957-05-13|Argentina|Lineas Aereas del Estado|San  Carlos|Vickers|16|11|5|16|11|5|0
1957-06-14|Russia|LOT Polish Airlines|Warsaw  Moscow|Ilyushin|13|8|5|9|5|4|0
1957-06-18|Switzerland|Swissair|Training|McDonnell Douglas|9|0|9|9|0|9|0
1957-06-22|other|Capital Airlines|Training|McDonnell Douglas|3|0|3|3|0|3|0
1957-06-23|Canada|Pacific Western|Port Hardy  Vancouver|McDonnell Douglas|18|15|3|14|12|2|0
1957-07-01|Pakistan|Pakistan International Airlines|Chittagong  Dhaka|McDonnell Douglas|24|20|4|24|20|4|0
1957-07-03|Canada|Kenting Air|Great Whale River  ValdOr|Lockheed Martin|4|2|2|4|2|2|0
1957-07-16|Indonesia|KLM Royal Dutch Airlines|Mokmer  Manila|Lockheed Martin|68|59|9|58|49|9|0
1957-07-16|Taiwan|Military  United States Air Force|Clark Field Philippines  Taipei Taiwan|McDonnell Douglas|16|9|7|16|9|7|0
1957-07-25|other|Western Airlines|Minneapolis  Salt Lake  Cedar City  Las Vegas LA|Convair|16|13|3|1|1|0|0
1957-08-11|Canada|Maritime Central Airways|Reykjavk  Montreal|McDonnell Douglas|79|73|6|79|73|6|0
1957-08-15|Denmark|Aeroflot|Riga  Copenhagen|Ilyushin|23|18|5|23|18|5|0
1957-08-20|India|Indamer|Supply mission|McDonnell Douglas|8|0|8|8|0|8|0
1957-08-29|Honduras|Sahsa Airlines|Catacamas  Juticalpa  Tegucigalpa|McDonnell Douglas|12|9|3|12|9|3|0
1957-09-03|Venezuela|Avensa|Maiquetia  Barinas|McDonnell Douglas|8|5|3|8|5|3|0
1957-09-15|other|Northeast Airlines|Marthas Vineyard  New Bedford|McDonnell Douglas|24|21|3|12|10|2|0
1957-09-18|Uruguay|REAL|San Pablo  Porto Alegre  Montevideo|Convair|35|30|5|1|0|1|0
1957-09-27|India|koda India Ltd|Bombay  Indore|other|3|0|3|3|0|3|0
1957-09-28|Scotland|British European Airways|14099|De Havilland|3|0|3|3|0|3|0
1957-10-01|Russia|Aeroflot|Irkutsk  Chita|Ilyushin|27|22|5|27|22|5|0
1957-10-03|Lebanon|Lebanese International Airways|Beirut  Kuwait City|other|27|23|4|27|23|4|0
1957-10-18|Brazil|Varig|Porto Alegre  Sao Paulo|McDonnell Douglas|2|0|2|2|0|2|0
1957-10-23|Ireland|British European Airways|London  Belfast|Vickers|7|5|2|7|5|2|0
1957-10-28|Spain|Iberia Airlines|Tanger  Madrid|McDonnell Douglas|21|17|4|21|17|4|0
1957-10-30|Mexico|Transportes Aereos Mexicanos|test flight|Fairchild Aircraft|3|0|3|3|0|3|0
1957-11-03|Germany|Herfurtner Company|Dsseldorf  Reykjavik  New York|McDonnell Douglas|10|3|7|7|0|6|1
1957-11-04|Russia|TAROM|Bucharest  Kiev  Moscow|other|16|10|6|4|1|3|0
1957-11-06|England|Bristol Aeroplane Co|Test flight|Bristol Aeroplane Company|15|0|15|15|0|15|0
1957-11-08|other|Pan American World Airways|San Fransisco  Honolulu|Boeing|44|36|8|44|36|8|0
1957-11-15|England|Aquilla Airways|thampton  Lisbon  Funchal|Short Brothers|58|50|8|43|35|8|0
1957-11-15|Spain|Aviaco|Barcelona  Palma de Mallorca|De Havilland|4|2|2|4|2|2|0
1957-11-21|New Zealand|Straits Air Freight Express|Paraparaumu  Timaru|Bristol Aeroplane Company|4|2|2|4|2|2|0
1957-12-08|Argentina|Aerolineas Argentinas|Buenos Aires  San Carlos|McDonnell Douglas|61|55|6|61|55|6|0
1957-12-10|Canada|Northern Wings|Seven Islands  Jeannine Lake|McDonnell Douglas|10|7|3|3|3|0|0
1957-12-11|Philippines|Philippine Air Lines|Ozamis City  Pagadian|De Havilland|12|11|1|2|1|1|0
1957-12-18|Russia|Aeroflot|Khabarovsk  Magdagachi  Irkutsk  Moscow|Ilyushin|27|22|5|27|22|5|0
1957-12-23|England|Scottish Airlines|Malta  London|Avro|4|0|4|4|0|4|0
1957-12-23|other|Military  US Navy||Lockheed Martin|23|19|4|19|16|3|0
1957-12-31|Argentina|Aerolineas Argentinas|Buenos Aires  Rosario  Corrientes|Short Brothers|50|44|6|9|1|8|0
1958-01-16|Brazil|Cruzeiro||Fairchild Aircraft|3|0|3|3|0|3|0
1958-01-20|Bolivia|TAM Bolivia|Tipuani  La Paz|McDonnell Douglas|11|8|3|11|8|3|0
1958-02-01|Brazil|Loide Areo Nacional|Rio de Janerio  Fortaleza|McDonnell Douglas|73|68|5|5|3|2|0
1958-02-01|other|Military  US  Air Force  Military  US Navy|Long Beach  McGuire AFB|Lockheed Martin|41|35|6|41|35|6|1
1958-02-06|Germany|British European Airways|Belgrade  Munich  Manchester|other|44|38|6|23|21|2|0
1958-02-15|Italy|Military  US Air Force|Ramstein  Naples  Turkey|McDonnell Douglas|16|14|2|16|14|2|0
1958-02-19|other|Rseau Arien Interinsulaire|Papeete French Polynesia  Raiatea|other|15|12|3|15|12|3|0
1958-02-19|Egypt|KLM Royal Dutch Airlines||McDonnell Douglas|21|13|8|1|0|1|0
1958-02-20|other|Military  US Navy|Argentina  Azores|Lockheed Martin|22|0|22|22|0|22|0
1958-02-27|England|Silver City Airways|Isle of Man  Manchester|Bristol Aeroplane Company|42|39|3|35|35|0|0
1958-03-07|Egypt|Misrair|Athens  Cairo|Vickers|26|22|4|8|4|4|0
1958-03-07|other|Military  US Marine CorpsMilitary  US Marine Corps|Subic Bay  Naha|Fairchild Aircraft|26|19|7|26|19|7|0
1958-03-22|Mexico|Private|Los Angeles  New York|Lockheed Martin|4|2|2|4|2|2|0
1958-03-24|Nepal|Indian Airlines|Simrla  Kathmandu|McDonnell Douglas|20|16|4|20|16|4|0
1958-03-25|other|Braniff Airlines|Dallas  Miami  Panama City  Rio de Janeiro|McDonnell Douglas|24|19|5|9|9|0|0
1958-03-27|other|Military  US Air ForceMilitary  US Air Force|San Antionio  OK City  Wichita Falls  Forth Worth|McDonnell Douglas|18|13|5|18|13|5|0
1958-04-02|Ecuador|Transportes Aereos Orientales|Quito  Esmeraldas|Junkers|14|12|2|3|3|0|0
1958-04-06|other|Capital Airlines|New York  Detroit  Saginaw  Chicago|Vickers|47|44|3|47|44|3|0
1958-04-07|Ecuador|AREA|Guayaquil  Quito|McDonnell Douglas|32|29|3|32|29|3|0
1958-04-14|Spain|Aviaco|Zaragoza  Barcelona|De Havilland|16|14|2|16|14|2|0
1958-04-21|other|United Air Lines  Military  US Air Force|Los Angeles  New York City|McDonnell Douglas|49|42|7|49|42|7|0
1958-05-15|India|Pakistan International Airlines|Dehli  Karachi|Convair|38|32|6|21|17|4|2
1958-05-16|France|British European Airways||McDonnell Douglas|3|0|3|3|0|3|0
1958-05-18|Morocco|Sabena|Brussels  Lisbon  Lopoldville|McDonnell Douglas|69|60|9|65|56|9|0
1958-05-20|other|Capital Airlines  Military  Air National Guard|Pittsburgh  Baltimore|Vickers|13|7|6|12|7|5|0
1958-05-25|India|DanAir Services|Karachi  Dehli|Avro|5|0|5|4|0|4|0
1958-05-31|Brazil|Paraense Transportes Areos|Rio de Janeiro  Belm|other|4|0|4|4|0|4|0
1958-05-31|Algeria|Air France|Algier  ColombBechar  Tindouf|McDonnell Douglas|15|12|3|15|12|3|0
1958-06-02|Philippines|Pan American World Airways|San Francisco  Singapore|Boeing|57|49|8|1|1|0|0
1958-06-02|Mexico|Aeronaves de Mexico|Guadalajara  Mexico City|Lockheed Martin|45|38|7|45|38|7|0
1958-06-04|other|Capital Airlines|Training|McDonnell Douglas|3|0|3|1|0|1|0
1958-06-09|Russia|Aeroflot|Okhotsk  Magadan|Ilyushin|24|20|4|24|20|4|0
1958-06-16|Brazil|Cruzeiro|Florianopolis  Curitiba|Convair|26|21|5|21|16|5|0
1958-06-25|India|Indian Airlines|Mohanbari  Damroh|McDonnell Douglas|7|4|3|5|3|2|0
1958-06-27|other|Military  US Air Force|Westover AFB  London|Boeing|15|8|7|15|8|7|0
1958-07-09|other|Indian Airlines|Agartala  Dhaka|McDonnell Douglas|3|0|3|3|0|3|0
1958-08-09|Libya|Central African Airways|Wadi Halfa  Benina|Vickers|54|47|7|36|32|4|0
1958-08-11|Brazil|Loide Areo Nacional|Manaus  Belem|McDonnell Douglas|11|5|6|10|4|6|0
1958-08-12|Japan|All Nippon Airways|Tokyo  Nagoya|McDonnell Douglas|33|30|3|33|30|3|0
1958-08-14|Ireland|KLM Royal Dutch Airlines|Amsterdam  Shannon  Gander  New York|Lockheed Martin|99|91|8|99|91|8|0
1958-08-15|other|Northeast Airlines|New York City  Nantucket|Convair|34|31|3|25|22|3|0
1958-08-15|Russia|Aeroflot|Khabarovsk  Irkutsk|Tupolev|64|54|10|64|54|10|0
1958-09-02|Russia|Military  US Air Force|Survey flight|Lockheed Martin|17|0|17|17|0|17|0
1958-09-02|other|Military  US Air Force|Guam  Clark AB|McDonnell Douglas|19|12|7|19|12|7|0
1958-09-02|England|Independent Air Travel|London England  Nice France|Vickers|3|0|3|3|0|3|4
1958-09-05|Brazil|Loide Aereo Nacional|Paraiba  Rio de Janerio|other|18|14|4|14|12|2|0
1958-09-07|Russia|Aeroflot|Frunze  Aktyubinsk  Uralsk  Moscow|other|27|22|5|27|22|5|0
1958-09-08|other|Military  US Air Force  US Air Force|Training|Boeing|16|0|16|13|0|13|0
1958-09-09|Japan|Flying Tiger Line|Travis  Hickam  Wake Island  Tachikawa|Lockheed Martin|8|2|6|8|2|6|0
1958-09-19|France|Military  US Air Force|Evreux  Spangdahlem|Lockheed Martin|15|0|15|15|0|15|0
1958-09-19|Russia|Aeroflot|Magadan  Okhotsk  Khabarovsk|Ilyushin|28|24|4|28|24|4|0
1958-09-29|other|Middle East Airlines|Beirut  Rome  London|Avro|5|0|5|5|0|5|0
1958-10-09|other|Military  US Air Force|Ogden Hill AFB  McChord AFB|Fairchild Aircraft|19|14|5|19|14|5|0
1958-10-14|Venezuela|Linea Aeropostal Venezolana|Panama City  Maracaibo|Lockheed Martin|23|17|6|23|17|6|0
1958-10-15|Bolivia|Military  TAM Bolivia|Fortin Campero  Tarija|McDonnell Douglas|20|17|3|20|17|3|0
1958-10-17|Russia|Aeroflot|Peking  Moscow|Tupolev|80|71|9|80|71|9|0
1958-10-18|Canada|Military  US Navy|Patuxent River NAS  ArgentiaNAS|Lockheed Martin|29|0|0|11|0|0|0
1958-10-22|Italy|British European Airways|London  Napoli|Vickers|31|26|5|31|26|5|0
1958-11-01|Cuba|Cubana de Aviacion|Miami  Varadero|Vickers|20|16|4|17|13|4|0
1958-11-03|Italy|Yemen Airlines|Rome  Belgrade|McDonnell Douglas|8|4|4|8|4|4|0
1958-11-08|Bolivia|TAM Bolivia|San Borja  La Paz|McDonnell Douglas|3|0|3|3|0|3|0
1958-11-09|other|ARTOP Aerotopografica LDA|Cabo Ruivo  Funchal|Lockheed Martin|36|30|6|36|30|6|0
1958-11-16|other|Capitol Airways|Denver  Ogden Hill AFB Utah|other|2|0|2|2|0|2|0
1958-12-04|Spain|Aviaco|Vigo  Madrid|other|21|16|5|21|16|5|0
1958-12-23|other|Aeroflot|Ashgabat  Tashkent|Ilyushin|21|15|6|21|15|6|0
1958-12-24|England|BOAC|Test|Bristol Aeroplane Company|12|9|3|9|7|2|0
1958-12-26|Zimbabwe|Union Aeromaritime de Transport|Johannesberg  Salisbury  Brazzaville  Nice  Paris|McDonnell Douglas|70|63|7|3|3|0|0
1958-12-30|Brazil|VASP|Rio de Janeiro  Sao Paulo|Saab|37|33|4|21|17|4|0
1959-01-06|Guatemala|Sahsa Airlines|Copan  Nuovo Octopeque|McDonnell Douglas|5|2|3|5|2|3|0
1959-01-08|other|Southeast Airlines|Nashville  Knoxville  TriCity Aport|McDonnell Douglas|10|7|3|10|7|3|0
1959-01-11|Brazil|Lufthansa|HamburgFrankfurtParisLisbonDakarSenegalRio Janerio|Lockheed Martin|39|29|10|36|29|7|0
1959-01-14|other|California Air Freight|Burbank  Seattle|other|2|0|2|2|0|2|0
1959-01-16|Argentina|Austral Lineas Aeras Argentina|Buenos Aires  Mar del Plata|other|52|47|5|51|46|5|0
1959-01-18|Russia|Aeroflot|Voronezh  Stalingrad|Ilyushin|25|20|5|25|20|5|0
1959-01-21|Venezuela|Linea Expresa Bolivar|Mrida  Lagunillas  Maracaibo|other|4|2|2|4|2|2|0
1959-01-22|Jordan|Air Jordan|Jerusalem  Amman|Convair|15|11|4|10|6|4|0
1959-01-27|Italy|Air Charter|England to Australia|Avro|6|0|6|2|0|2|0
1959-02-01|other|General Airways|Pueblo CO  San Antoonio TX|McDonnell Douglas|28|30|2|3|1|2|0
1959-02-03|other|Dwyer Flying Service  Private Charter|Mason City  Fargo|Beechcraft|4|3|1|4|3|1|0
1959-02-03|other|American Airlines|Chicago  New York City|Lockheed Martin|73|68|5|65|63|2|0
1959-02-17|England|Turkish Airlines THY|Ankara  Rome   London|Vickers|24|16|8|14|9|5|0
1959-02-18|Chile|Southern Cross Airways|Arica  Puerto Suarez|other|5|0|5|5|0|5|0
1959-03-05|Nicaragua|TACA|Las Mercedes  Tegucigalpa|Vickers|19|15|4|15|13|2|0
1959-03-12|India|Indian Airlines|Jorhat  Noklok  Jorhat|McDonnell Douglas|7|4|3|5|2|3|0
1959-03-13|Spain|Aviaco|Palma de Mallorca  Mahon|Bristol Aeroplane Company|18|15|3|1|1|0|0
1959-03-29|Central African Republic|Union Aeromaritime de Transport|Berbrati  Bangui  Bambari|other|9|5|4|9|5|4|0
1959-03-29|India|Indian Airlines|Calcutta  Agartala  Silchar  Imphal|McDonnell Douglas|24|20|4|24|20|4|0
1959-03-30|United States|Riddle Airlines|Orlando FL  Atlanta GA|other|2|0|2|2|0|2|0
1959-04-17|Mexico|Tigres Voladores|Mexicale  Guaymas|other|26|21|5|26|21|5|0
1959-04-23|Turkey|Air Charter|London  Ankara  Bahrain|Avro|12|0|12|12|0|12|0
1959-04-29|Spain|Iberia Airlines|Barcelona  Madrid|McDonnell Douglas|28|25|3|28|25|3|0
1959-05-02|Spain|AustriaFlugdienst|Palma de Mallorca  Wien|McDonnell Douglas|5|2|3|5|2|3|0
1959-05-12|other|Capital Airlines|New York City  Atlanta|Vickers|31|27|4|31|27|4|0
1959-05-12|other|Capital Airlines|Pittsburg  Charleston|Lockheed Martin|44|38|6|2|1|1|0
1959-05-13|Peru|Transportes Aereos Peruanos|Lima  Pucallpa|other|12|10|2|12|10|2|0
1959-05-15|other|Aerolineas Argentinas|Mar del Plata  Bahia Blanca|McDonnell Douglas|10|6|4|10|6|4|0
1959-05-21|Peru|Lineas Areas Interpolar|Miami  Panama City  Talara  Arica|other|8|4|4|8|4|4|0
1959-06-01|Nicaragua|Aerolineas Nacionales||other|60|55|5|60|55|5|0
1959-06-05|other|Militiary  US Air Force|Reconnaissance|Boeing|19|0|0|19|0|0|0
1959-06-12|other|Tranair||other|8|7|1|8|7|1|0
1959-06-23|Peru|AVIANCA|Bogota  Lima|McDonnell Douglas|14|10|4|14|10|4|0
1959-06-26|Italy|Trans World Airlines|Milan  Paris|Lockheed Martin|68|59|9|68|59|9|0
1959-06-30|other|Military  US Air Force||other|1|0|1|0|0|0|17
1959-07-15|Kuwait|PAS|Kuwait City  Tehran|Avro|32|27|5|32|27|5|0
1959-08-03|India|Kalinga Airlines|Mohanbari  Along|McDonnell Douglas|6|3|3|6|3|3|0
1959-08-14|Pakistan|Pakistan International Airlines|Training|Vickers|3|0|3|2|0|2|0
1959-08-15|other|American Airlines|Training|Boeing|5|0|5|5|0|5|0
1959-08-19|Spain|Transair|Barcelona  London|McDonnell Douglas|32|29|3|32|29|3|0
1959-08-27|Paraguay|Aerolineas Argentinas|Buenos Aires  Asuncin|De Havilland|50|44|6|2|1|1|0
1959-09-02|other|Aaxico Airlines|Abilene TX  Forth Worth TX|other|2|0|2|2|0|2|0
1959-09-08|Mexico|Mexicana|Mexico City  Merida|McDonnell Douglas|16|13|3|1|1|0|0
1959-09-12|Honduras|Pan American World Airways|San Salvador  Miami|McDonnell Douglas|3|0|3|3|0|3|0
1959-09-23|Brazil|VASP|Sao Paulo  Rio de Janeiro|Saab|20|16|4|20|16|4|0
1959-09-24|other|Reeve Aleutian Airlines|Shemya  Cold Bay  Adak  Anchorage|McDonnell Douglas|16|11|5|16|11|5|0
1959-09-24|France|TA Intercontinentaux France|Paris  Bordeaux  Bamako  Abidjan|McDonnell Douglas|65|56|9|54|45|9|0
1959-09-29|other|Braniff Airlines|Houston  Dallas|Lockheed Martin|34|28|6|34|28|6|0
1959-10-06|Suriname|KappelVan Eyck Airways|Paramaribo Suriname  Paloemeu Suriname|other|2|0|2|2|0|2|0
1959-10-23|Russia|Aeroflot|Baku  Moscow|Ilyushin|28|23|5|28|23|5|0
1959-10-26|other|Pacific Air Lines|Los Angeles  Oxnard  Santa Maria  Paso Robles|McDonnell Douglas|19|17|2|1|0|1|1
1959-10-30|other|Piedmont Airlines|Washington DC  Charlottsville VA|McDonnell Douglas|27|24|3|26|23|3|0
1959-10-30|Greece|Olympic Airways|Athens  Thessaloniki|McDonnell Douglas|18|15|3|18|15|3|0
1959-11-04|Canada|Wheeler Airlines|Montreal  Hall Lake|McDonnell Douglas|5|0|5|5|0|5|0
1959-11-16|Ukraine|Aeroflot|Moscow  Kiev  Lvov|Antonov|40|32|8|40|32|8|0
1959-11-16|Mexico|National Airlines|Tampa  New Orleans|McDonnell Douglas|42|36|6|42|36|6|0
1959-11-21|Lebanon|Ariana Afghan Airlines|Beirut  Tehran|McDonnell Douglas|27|22|5|24|19|5|0
1959-11-24|other|Trans World Airlines|Chicago  Denver  Los Angeles|Lockheed Martin|3|0|3|3|0|3|8
1959-12-01|other|Allegheny Airlines|Harrisburg  Willamsport|Lockheed Martin|26|22|4|25|21|4|0
1959-12-08|Colombia|Sociedad Aeronautica Medellin|San Andres Island  Cartagena|other|45|42|3|45|42|3|0
1959-12-13|USSR|Aeroflot|Kabul  Tashkent|Ilyushin|29|24|5|29|24|5|0
1959-12-17|other|California Aircraft|Juneau  Annette Island|other|3|0|3|3|0|3|0
1959-12-21|Italy|Alitalia|Training|Vickers|2|0|2|2|0|2|0
1959-12-22|Brazil|VASP|Rio de Janeiro  Sao Paulo|Vickers|32|26|6|32|26|6|10
1959-12-24|Indonesia|Garuda Indonesia Airlines|Palembang  Jakarta|McDonnell Douglas|2|0|2|1|0|1|0
1959-12-31|Bolivia|Lloyd Aereo Boliviano|San Jos de Chiquitos  La Paz|McDonnell Douglas|11|7|4|11|7|4|0
1960-01-03|India|Indian Airlines||McDonnell Douglas|9|5|4|9|5|4|0
